,학교ID,학교명,학교급구분,설립일자,설립형태,본교분교구분,운영상태,소재지지번주소,소재지도로명주소,시도교육청코드,시도교육청명,교육지원청코드,교육지원청명,생성일자,변경일자,위도,경도,데이터기준일자,소재지주소
9979,B000023770,옥길중학교,중학교,2016-08-22,공립,본교,운영,경기도 부천시 옥길동 740-1,경기도 부천시 양지로 234-41 36(옥길동),7530000,경기도교육청,7581000,경기도부천교육지원청,2013-11-29,2017-03-08,37.4636328,126.82683700000001,2017-09-05,경기도 부천시 옥길동
9980,B000023773,수원다산중학교,중학교,2013-03-01,공립,본교,운영,경기도 수원시 영통구 이의동 1368,경기도 수원시 영통구 혜령로 12(이의동),7530000,경기도교육청,7541000,경기도수원교육지원청,2013-11-29,2015-12-17,37.2838953,127.0512367,2017-09-05,경기도 수원시 영통구
9981,B000023776,유가중학교,중학교,2017-03-01,공립,본교,운영,대구광역시 달성군 유가면 626  유가중학교 626,대구광역시 달성군 테크노대로5길 20  유가중학교,7240000,대구광역시교육청,7281000,대구광역시달성교육지원청,2013-11-29,2017-08-23,35.691283899999995,128.4661398,2017-09-05,대구광역시 달성군 유가면
9982,B000023777,조암중학교,중학교,2016-11-11,공립,본교,운영,대구광역시 달서구 월성동 1150-1,대구광역시 달서구 조암로 59(월성동),7240000,대구광역시교육청,7271000,대구광역시남부교육지원청,2013-11-29,2017-08-21,35.8233003,128.52431370000002,2017-09-05,대구광역시 달서구 월성동
9983,B000023778,능실중학교,중학교,2013-03-01,공립,본교,운영,경기도 수원시 권선구 호매실동 1020-15,경기도 수원시 권선구 호매실로165번길 28-1,7530000,경기도교육청,7541000,경기도수원교육지원청,2013-11-29,2015-12-17,37.2607994,126.9558895,2017-09-05,경기도 수원시 권선구
9984,B000023783,사수중학교,중학교,2017-03-01,공립,본교,운영,대구광역시 북구 사수동 815 815,대구광역시 북구 내곡로 140,7240000,대구광역시교육청,7261000,대구광역시서부교육지원청,2013-11-29,2017-08-21,35.8997696,128.515739,2017-09-05,대구광역시 북구 사수동
9985,B000023787,감계중학교,중학교,2016-03-01,공립,본교,운영,경상남도 창원시 의창구 북면 감계리 253-2,경상남도 창원시 의창구 북면 감계로 220,9010000,경상남도교육청,9022000,경상남도창원교육지원청,2013-11-29,2016-12-28,35.3004894,128.5874168,2017-09-05,경상남도 창원시 의창구
9986,B000023789,거문중학교초도분교장,중학교,1966-12-13,공립,분교,운영,전라남도 여수시 삼산면 초도리  산1116,,8490000,전라남도교육청,8511000,전라남도여수교육지원청,2013-11-29,2014-08-29,34.2348252,127.2534703,2017-09-05,전라남도 여수시 삼산면
9987,B000023791,경대사대부설중학교,중학교,1946-10-15,국립,본교,운영,대구광역시 중구 대봉동 60-19,대구광역시 중구 달구벌대로 2178(대봉동),7240000,대구광역시교육청,7251000,대구광역시동부교육지원청,2013-11-29,2016-12-19,35.862871999999996,128.6010486,2017-09-05,대구광역시 중구 대봉동
9988,B000023799,광양용강중학교,중학교,2015-03-01,공립,본교,운영,전라남도 광양시 광양읍 용강리 591,,8490000,전라남도교육청,8551000,전라남도광양교육지원청,2013-11-29,2016-08-09,34.9752805,127.6112037,2017-09-05,전라남도 광양시 광양읍
9989,B000023803,의정부송산초등학교,초등학교,2015-03-01,공립,본교,운영,경기도 의정부시 민락동 439,,7530000,경기도교육청,7561000,경기도의정부교육지원청,2013-11-29,2016-01-23,37.7465562,127.1008814,2017-09-05,경기도 의정부시 민락동
9990,B000023805,진해냉천중학교,중학교,2017-05-04,공립,본교,운영,경상남도 창원시 진해구 자은동 113,경상남도 창원시 진해구 냉천로 219(자은동),9010000,경상남도교육청,9022000,경상남도창원교육지원청,2013-11-29,2017-08-22,35.156080700000004,128.71983970000002,2017-09-05,경상남도 창원시 진해구
9991,B000023806,노형중학교,중학교,2013-03-05,공립,본교,운영,제주특별자치도 제주시 노형동  3812,제주특별자치도 제주시 노형1길  28(노형동),9290000,제주특별자치도교육청,9296000,제주특별자치도제주시교육지원청,2013-11-29,2015-12-17,33.4795599,126.4756156,2017-09-05,제주특별자치도 제주시 노형동
9992,B000023807,대원중학교,중학교,1983-03-04,공립,본교,운영,경기도 성남시 중원구 금광동 2422,경기도 성남시 중원구 황송로 35(금광동),7530000,경기도교육청,7551000,경기도성남교육지원청,2013-11-29,2017-08-10,37.4466977,127.1722749,2017-09-05,경기도 성남시 중원구
9993,B000023808,대전새미래중학교,중학교,2014-03-01,공립,본교,운영,대전광역시 유성구 지족동 1045,대전광역시 유성구 지족동로 55(지족동),7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2013-11-29,2015-12-17,36.379152600000005,127.30457890000001,2017-09-05,대전광역시 유성구 지족동
9994,B000023821,대구가톨릭대학교사범대학부속무학중학교,중학교,1966-03-01,사립,본교,운영,경상북도 경산시 하양읍 도리리 76,경상북도 경산시 하양읍 금송로 71-11,8750000,경상북도교육청,8851000,경상북도경산교육지원청,2013-11-29,2016-11-30,35.9196655,128.8168367,2017-09-05,경상북도 경산시 하양읍
9995,B000023827,부강중학교,중학교,1954-07-21,공립,본교,운영,세종특별자치시 부강면 부강리 500,세종특별자치시 부강면 부강로 25-7,9300000,세종특별자치시교육청,9300000,세종특별자치시교육청,2013-11-29,2015-06-19,36.5268152,127.3652445,2017-09-05,세종특별자치시 부강면 부강리
9996,B000023828,부산체육중학교,중학교,1972-12-29,공립,본교,운영,부산광역시 영도구 동삼동  525,부산광역시 영도구 중리북로21번길  5(동삼동),7150000,부산광역시교육청,7171000,부산광역시서부교육지원청,2013-11-29,2015-12-17,35.0718376,129.0647952,2017-09-05,부산광역시 영도구 동삼동
9997,B000013073,여수여자고등학교,고등학교,1938-04-28,공립,본교,운영,전라남도 여수시 관문동  103,전라남도 여수시 관문1길  41(관문동),8490000,전라남도교육청,8511000,전라남도여수교육지원청,2013-11-29,,34.7419338,127.7453582,2017-09-05,전라남도 여수시 관문동
9998,B000023846,오룡중학교,중학교,2014-03-01,공립,본교,운영,전라남도 무안군 삼향읍 남악리 2535,전라남도 무안군 삼향읍 남악5로22번길 38,8490000,전라남도교육청,8661000,전라남도무안교육지원청,2013-11-29,2016-08-08,34.807931700000005,126.47532290000001,2017-09-05,전라남도 무안군 삼향읍
9999,B000024701,방교초등학교,초등학교,2016-12-01,공립,본교,운영,경기도 화성시 동탄면 송리 681-586,경기도 화성시 동탄면 송리 681-586,7530000,경기도교육청,7679000,경기도화성오산교육지원청,2013-11-29,2017-08-23,37.1735441,127.1014493,2017-09-05,경기도 화성시 동탄면
10000,B000024715,화성반월고등학교,고등학교,2015-03-01,공립,본교,운영,경기도 화성시 반월동 945,,7530000,경기도교육청,7679000,경기도화성오산교육지원청,2013-11-29,2017-08-23,37.224711799999994,127.05524270000001,2017-09-05,경기도 화성시 반월동
10001,B000024716,화성반월중학교,중학교,2015-03-01,공립,본교,운영,경기도 화성시 반월동 946,,7530000,경기도교육청,7679000,경기도화성오산교육지원청,2013-11-29,2017-08-23,37.224021,127.0544396,2017-09-05,경기도 화성시 반월동
10002,B000024718,화성반월초등학교,초등학교,2015-03-01,공립,본교,운영,경기도 화성시 반월동 947,,7530000,경기도교육청,7679000,경기도화성오산교육지원청,2013-11-29,2017-08-23,37.223679700000005,127.05923119999999,2017-09-05,경기도 화성시 반월동
10003,B000024719,하길고등학교,고등학교,2016-03-01,공립,본교,운영,경기도 화성시 향남읍 하길리 1509,,7530000,경기도교육청,7679000,경기도화성오산교육지원청,2013-11-29,2017-08-23,37.1119606,126.9104654,2017-09-05,경기도 화성시 향남읍
10004,B000024727,상신초등학교,초등학교,1952-09-04,공립,본교,운영,경기도 화성시 향남읍 상신리 1325,경기도 화성시 향남읍 손개길 7,7530000,경기도교육청,7679000,경기도화성오산교육지원청,2013-11-29,2017-08-23,37.099186100000004,126.89835579999999,2017-09-05,경기도 화성시 향남읍
10005,B000024732,효행초등학교,초등학교,2017-03-01,공립,본교,운영,경기도 화성시 봉담읍 592 592,경기도 화성시 와우로 16,7530000,경기도교육청,7679000,경기도화성오산교육지원청,2013-11-29,2017-08-23,37.2160733,126.96820749999999,2017-09-05,경기도 화성시 봉담읍
10006,B000024738,화원초등학교,초등학교,2015-03-01,공립,본교,운영,경기도 화성시 향남읍 하길리 1506,경기도 화성시 향남읍 하길로 59,7530000,경기도교육청,7679000,경기도화성오산교육지원청,2013-11-29,2017-08-23,37.1118151,126.9189614,2017-09-05,경기도 화성시 향남읍
10007,B000024739,하길초등학교,초등학교,2016-04-01,공립,본교,운영,경기도 화성시 향남읍 하길리 1514,,7530000,경기도교육청,7679000,경기도화성오산교육지원청,2013-11-29,2017-08-23,37.11553320000001,126.90418170000001,2017-09-05,경기도 화성시 향남읍
10008,B000024740,하길중학교,중학교,2015-03-01,공립,본교,운영,경기도 화성시 향남읍 하길리 1510,,7530000,경기도교육청,7679000,경기도화성오산교육지원청,2013-11-29,2017-08-23,37.1123525,126.9088459,2017-09-05,경기도 화성시 향남읍
10009,B000024747,예원초등학교,초등학교,2012-11-01,공립,본교,운영,경기도 화성시 석우동 52,경기도 화성시 동탄반석로 259(석우동),7530000,경기도교육청,7679000,경기도화성오산교육지원청,2013-11-29,2015-12-17,37.21095379999999,127.0763535,2017-09-05,경기도 화성시 석우동
10010,B000024749,홍익디자인고등학교,고등학교,1972-12-26,사립,본교,운영,경기도 화성시 기안동 460-97 경성고등학교,경기도 화성시 효행로 387  경성고등학교,7530000,경기도교육청,7679000,경기도화성오산교육지원청,2013-11-29,2015-06-24,37.216677399999995,126.9817149,2017-09-05,경기도 화성시 기안동
10011,B000024755,매홀고등학교,고등학교,2014-01-01,공립,본교,운영,경기도 오산시 수청동 632,경기도 오산시 내삼미로80번길 9-10(수청동),7530000,경기도교육청,7679000,경기도화성오산교육지원청,2013-11-29,2015-12-17,37.1689865,127.0687105,2017-09-05,경기도 오산시 수청동
10012,B000024758,세미초등학교,초등학교,2014-11-01,공립,본교,운영,경기도 오산시 내삼미동 896,경기도 오산시 내삼미로 127(내삼미동),7530000,경기도교육청,7679000,경기도화성오산교육지원청,2013-11-29,2015-12-17,37.1739291,127.06446609999999,2017-09-05,경기도 오산시 내삼미동
10013,B000024772,영주가흥초등학교,초등학교,2017-03-01,공립,본교,운영,경상북도 영주시 가흥동 1857,경상북도 영주시 대동로70번길 8-9(가흥동),8750000,경상북도교육청,8811000,경상북도영주교육지원청,2013-11-29,2017-03-24,36.8136089,128.6093145,2017-09-05,경상북도 영주시 가흥동
10014,B000024773,평은초등학교,초등학교,1922-06-01,공립,본교,운영,경상북도 영주시 평은면 평은리  1110-2,,8750000,경상북도교육청,8811000,경상북도영주교육지원청,2013-11-29,2014-07-18,36.7618514,128.6949196,2017-09-05,경상북도 영주시 평은면
10015,B000024775,서울금나래초등학교,초등학교,2017-04-10,공립,본교,운영,서울특별시 금천구 독산동 441 -28 서울금나래초등학교 441-28,서울특별시 금천구 시흥대로79길 37  서울금나래초등학교,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2017-08-22,37.45809929999999,126.89608909999998,2017-09-05,서울특별시 금천구 독산동
10016,B000024813,신원초등학교,초등학교,1968-03-01,공립,본교,운영,경기도 고양시 덕양구 신원동 601,경기도 고양시 덕양구 신원3로 21(신원동),7530000,경기도교육청,7621000,경기도고양교육지원청,2013-11-29,2017-08-29,37.6677515,126.88543490000002,2017-09-05,경기도 고양시 덕양구
10017,B000024877,내손초등학교,초등학교,1988-02-06,국립,본교,운영,경기도 의왕시 내손동  849-1,경기도 의왕시 내손순환로  175(내손동),7530000,경기도교육청,7642000,경기도군포의왕교육지원청,2013-11-29,2013-11-29,37.389212,126.9795601,2017-09-05,경기도 의왕시 내손동
10018,B000024882,한산초등학교,초등학교,1928-09-17,공립,본교,운영,경상남도 통영시 한산면 하소리 36-2,경상남도 통영시 한산면 한산일주로 850-2,9010000,경상남도교육청,9071000,경상남도통영교육지원청,2013-11-29,2016-06-02,34.7681951,128.5068429,2017-09-05,경상남도 통영시 한산면
10019,B000024924,인천하늘초등학교,초등학교,2013-09-01,공립,본교,운영,인천광역시 중구 중산동 1880-3,인천광역시 중구 은하수로 294(중산동),7310000,인천광역시교육청,7321000,인천광역시남부교육지원청,2013-11-29,2017-04-18,37.497946,126.557833,2017-09-05,인천광역시 중구 중산동
10020,B000024926,가정중학교,중학교,2017-04-28,공립,본교,운영,강원도 춘천시 남면 838 -1 가정중학교 838-1,강원도 춘천시 여우내길 20  가정중학교 20,7800000,강원도교육청,7811000,강원도춘천교육지원청,2013-11-29,2017-08-22,37.7368721,127.577303,2017-09-05,강원도 춘천시 남면
10021,B000024927,경남꿈키움중학교,중학교,2014-03-01,공립,본교,운영,경상남도 진주시 이반성면 가산리 151-1,경상남도 진주시 이반성면 길성길 1-80,9010000,경상남도교육청,9051000,경상남도진주교육지원청,2013-11-29,2016-07-01,35.1535044,128.3258782,2017-09-05,경상남도 진주시 이반성면
